model,conversation_id,question_ref,answer_ref,question,answer,score,offset_answer_start,offset_answer_end,context,offset_context_start,offset_context_end
deepset/xlm-roberta-large-squad2,17227,1,2,What date is proposed for the next meeting?,the week after,-1.7599822282791138,12412,12426,"'s the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator sai",12369,12469
deepset/xlm-roberta-large-squad2,17227,1,3,What date is proposed for the next meeting?,week after next,-2.6253139972686768,12416,12431,"he the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator said ""Y",12373,12473
deepset/xlm-roberta-large-squad2,17227,1,4,What date is proposed for the next meeting?,the week,-2.976424217224121,12412,12420,"hen's the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator ",12366,12466
deepset/xlm-roberta-large-squad2,17227,2,0,What is the date of the next meeting?,no_answer,4.290858745574951,0,0,,0,0
deepset/xlm-roberta-large-squad2,17227,2,1,What is the date of the next meeting?,the week after next,3.4412591457366943,12412,12431," the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator said ",12371,12471
deepset/xlm-roberta-large-squad2,17227,2,2,What is the date of the next meeting?,week after next,1.930127501487732,12416,12431,"he the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator said ""Y",12373,12473
deepset/xlm-roberta-large-squad2,17227,2,3,What is the date of the next meeting?,the week after,0.7267913818359375,12412,12426,"'s the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator sai",12369,12469
deepset/xlm-roberta-large-squad2,17227,2,4,What is the date of the next meeting?,the week,-0.25208401679992676,12412,12420,"hen's the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator ",12366,12466
deepset/xlm-roberta-large-squad2,17227,3,0,What date did the operator propose for the next meeting?,no_answer,5.6740217208862305,0,0,,0,0
deepset/xlm-roberta-large-squad2,17227,3,1,What date did the operator propose for the next meeting?,the week after next,0.3155326843261719,12412,12431," the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator said ",12371,12471
deepset/xlm-roberta-large-squad2,17227,3,2,What date did the operator propose for the next meeting?,the week after,-1.0310111045837402,12412,12426,"'s the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator sai",12369,12469
deepset/xlm-roberta-large-squad2,17227,3,3,What date did the operator propose for the next meeting?,the week,-1.115684986114502,12412,12420,"hen's the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator ",12366,12466
deepset/xlm-roberta-large-squad2,17227,3,4,What date did the operator propose for the next meeting?,week after next,-1.4887537956237793,12416,12431,"he the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator said ""Y",12373,12473
deepset/xlm-roberta-large-squad2,17326,0,0,What date is set for the next meeting?,no_answer,6.5457611083984375,0,0,,0,0
deepset/xlm-roberta-large-squad2,17326,0,1,What date is set for the next meeting?,30 10,-1.1534944772720337,6120,6125," then did we say 40 percent.""
customer said ""yep 30 10.""
operator said ""Thank you great stuff then I",6072,6172
deepset/xlm-roberta-large-squad2,17326,0,2,What date is set for the next meeting?,10,-4.605568885803223,6123,6125,"hen did we say 40 percent.""
customer said ""yep 30 10.""
operator said ""Thank you great stuff then I c",6074,6174
deepset/xlm-roberta-large-squad2,17326,0,3,What date is set for the next meeting?,"30 10.""",-4.813082695007324,6120,6127,"then did we say 40 percent.""
customer said ""yep 30 10.""
operator said ""Thank you great stuff then I ",6073,6173
deepset/xlm-roberta-large-squad2,17326,0,4,What date is set for the next meeting?,"30 10.""
operator said ""Thank you great stuff then I can go into the breakdown and you can say so these are all the costings for dupilumab for example so you've got clinical interactions. Pretty much without one interaction one hospital consultant signed Nurse time and pharmacist time again you can see here weeks nine to 16 Again just annually you can see the actual costs the other cost there's no need for chest x ray. There's no need for blood pressure Krapnin or other costs. And you can see as we'll come on to it in a second. If you look at cyclosporin. As you can see here you've probably had experience yourself Kerrianne is what counts UNE lipids. I mean there's a whole plethora of tests that you have to do with the cyclosporin. And again looked at methotrexate a similar picture. So again you're probably familiar with that I would imagine Kerrianne. So probably not foreign for yourself, and then JAKs with Paractinib again there's a perception because that tablets you still need even though you're not getting the patients give the medication there's still a significant amount of follow up and with full blood count Alexei's you and A's et cetera. So that really does impact on resource time as you can imagine and hten sorry.""
customer said ""No that's fine. I was just going to ask you. So here we are with hospital consultants see patients week 16 to check week 12 to check if they've met the requirements to continue on therapy",-5.1363606452941895,6120,7567,"p 30 10.""
operator said ""Thank you great stuff then I can go into the breakdown and you can say so these are all the costings for dupilumab for example so you've got clinical interactions. Pretty much without one interaction one hospital consultant signed Nurse time and pharmacist time again you can see here weeks nine to 16 Again just annually you can see the actual costs the other cost there's no need for chest x ray. There's no need for blood pressure Krapnin or other costs. And you can see as we'll come on to it in a second. If you look at cyclosporin. As you can see here you've probably had experience yourself Kerrianne is what counts UNE lipids. I mean there's a whole plethora of tests that you have to do with the cyclosporin. And again looked at methotrexate a similar picture. So again you're probably familiar with that I would imagine Kerrianne. So probably not foreign for yourself, and then JAKs with Paractinib again there's a perception because that tablets you still need even though you're not getting the patients give the medication there's still a significant amount of follow up and with full blood count Alexei's you and A's et cetera. So that really does impact on resource time as you can imagine and hten sorry.""
customer said ""No that's fine. I was just going to ask you. So here we are with hospital consultants see patients week 16 to check week 12 to check if they've met the requirements to continue on therap",6119,7567
deepset/xlm-roberta-large-squad2,17326,1,0,What date is proposed for the next meeting?,no_answer,6.325254440307617,0,0,,0,0
deepset/xlm-roberta-large-squad2,17326,1,1,What date is proposed for the next meeting?,30 10,-0.09052276611328125,6120,6125," then did we say 40 percent.""
customer said ""yep 30 10.""
operator said ""Thank you great stuff then I",6072,6172
deepset/xlm-roberta-large-squad2,17326,1,2,What date is proposed for the next meeting?,"30 10.""",-3.5029468536376953,6120,6127,"then did we say 40 percent.""
customer said ""yep 30 10.""
operator said ""Thank you great stuff then I ",6073,6173
deepset/xlm-roberta-large-squad2,17326,1,3,What date is proposed for the next meeting?,10,-3.8680355548858643,6123,6125,"hen did we say 40 percent.""
customer said ""yep 30 10.""
operator said ""Thank you great stuff then I c",6074,6174
deepset/xlm-roberta-large-squad2,17326,1,4,What date is proposed for the next meeting?,"30 10.""
operator said ""Thank you great stuff then I can go into the breakdown and you can say so these are all the costings for dupilumab for example so you've got clinical interactions. Pretty much without one interaction one hospital consultant signed Nurse time and pharmacist time again you can see here weeks nine to 16",-4.944794178009033,6120,6444," 30 10.""
operator said ""Thank you great stuff then I can go into the breakdown and you can say so these are all the costings for dupilumab for example so you've got clinical interactions. Pretty much without one interaction one hospital consultant signed Nurse time and pharmacist time again you can see here weeks nine to 1",6120,6444
deepset/xlm-roberta-large-squad2,17326,2,0,What is the date of the next meeting?,no_answer,6.200664520263672,0,0,,0,0
deepset/xlm-roberta-large-squad2,17326,2,1,What is the date of the next meeting?,30 10,-0.14063280820846558,6120,6125," then did we say 40 percent.""
customer said ""yep 30 10.""
operator said ""Thank you great stuff then I",6072,6172
deepset/xlm-roberta-large-squad2,17326,2,2,What is the date of the next meeting?,10,-3.6360795497894287,6123,6125,"hen did we say 40 percent.""
customer said ""yep 30 10.""
operator said ""Thank you great stuff then I c",6074,6174
deepset/xlm-roberta-large-squad2,17326,2,3,What is the date of the next meeting?,"30 10.""",-3.755267381668091,6120,6127,"then did we say 40 percent.""
customer said ""yep 30 10.""
operator said ""Thank you great stuff then I ",6073,6173
deepset/xlm-roberta-large-squad2,17326,2,4,What is the date of the next meeting?,"30 10.""
operator said ""Thank you great stuff then I can go into the breakdown and you can say so these are all the costings for dupilumab for example so you've got clinical interactions. Pretty much without one interaction one hospital consultant signed Nurse time and pharmacist time again you can see here weeks nine to 16 Again just annually you can see the actual costs the other cost there's no need for chest x ray. There's no need for blood pressure Krapnin or other costs. And you can see as we'll come on to it in a second. If you look at cyclosporin. As you can see here you've probably had experience yourself Kerrianne is what counts UNE lipids. I mean there's a whole plethora of tests that you have to do with the cyclosporin. And again looked at methotrexate a similar picture. So again you're probably familiar with that I would imagine Kerrianne. So probably not foreign for yourself, and then JAKs with Paractinib again there's a perception because that tablets you still need even though you're not getting the patients give the medication there's still a significant amount of follow up and with full blood count Alexei's you and A's et cetera. So that really does impact on resource time as you can imagine and hten sorry.""
customer said ""No that's fine. I was just going to ask you. So here we are with hospital consultants see patients week 16 to check week 12 to check if they've met the requirements to continue on therapy",-4.354193687438965,6120,7567,"p 30 10.""
operator said ""Thank you great stuff then I can go into the breakdown and you can say so these are all the costings for dupilumab for example so you've got clinical interactions. Pretty much without one interaction one hospital consultant signed Nurse time and pharmacist time again you can see here weeks nine to 16 Again just annually you can see the actual costs the other cost there's no need for chest x ray. There's no need for blood pressure Krapnin or other costs. And you can see as we'll come on to it in a second. If you look at cyclosporin. As you can see here you've probably had experience yourself Kerrianne is what counts UNE lipids. I mean there's a whole plethora of tests that you have to do with the cyclosporin. And again looked at methotrexate a similar picture. So again you're probably familiar with that I would imagine Kerrianne. So probably not foreign for yourself, and then JAKs with Paractinib again there's a perception because that tablets you still need even though you're not getting the patients give the medication there's still a significant amount of follow up and with full blood count Alexei's you and A's et cetera. So that really does impact on resource time as you can imagine and hten sorry.""
customer said ""No that's fine. I was just going to ask you. So here we are with hospital consultants see patients week 16 to check week 12 to check if they've met the requirements to continue on therap",6119,7567
deepset/xlm-roberta-large-squad2,17326,3,0,What date did the operator propose for the next meeting?,no_answer,6.08152961730957,0,0,,0,0
deepset/xlm-roberta-large-squad2,17326,3,1,What date did the operator propose for the next meeting?,30 10,1.1540155410766602,6120,6125," then did we say 40 percent.""
customer said ""yep 30 10.""
operator said ""Thank you great stuff then I",6072,6172
deepset/xlm-roberta-large-squad2,17326,3,2,What date did the operator propose for the next meeting?,"30 10.""",-2.605154514312744,6120,6127,"then did we say 40 percent.""
customer said ""yep 30 10.""
operator said ""Thank you great stuff then I ",6073,6173
deepset/xlm-roberta-large-squad2,17326,3,3,What date did the operator propose for the next meeting?,10,-2.857333183288574,6123,6125,"hen did we say 40 percent.""
customer said ""yep 30 10.""
operator said ""Thank you great stuff then I c",6074,6174
deepset/xlm-roberta-large-squad2,17326,3,4,What date did the operator propose for the next meeting?,Perhaps we could have a meeting. I could also take you through,-3.3958258628845215,13499,13561,"t.""
operator said ""Perhaps we could have a meeting. I could also take you through. She's actually se",13480,13580
deepset/xlm-roberta-large-squad2,17359,0,0,What date is set for the next meeting?,no_answer,4.922114849090576,0,0,,0,0
deepset/xlm-roberta-large-squad2,17359,0,1,What date is set for the next meeting?,the week after next,1.5847264528274536,12413,12432," the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator said ",12372,12472
deepset/xlm-roberta-large-squad2,17359,0,2,What date is set for the next meeting?,the week after,0.3870382308959961,12413,12427,"'s the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator sai",12370,12470
deepset/xlm-roberta-large-squad2,17359,0,3,What date is set for the next meeting?,week after next,-0.17120862007141113,12417,12432,"he the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator said ""Y",12374,12474
deepset/xlm-roberta-large-squad2,17359,0,4,What date is set for the next meeting?,the week,-0.8322544097900391,12413,12421,"hen's the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator ",12367,12467
deepset/xlm-roberta-large-squad2,17359,1,0,What date is proposed for the next meeting?,no_answer,5.6816887855529785,0,0,,0,0
deepset/xlm-roberta-large-squad2,17359,1,1,What date is proposed for the next meeting?,the week after next,0.31824731826782227,12413,12432," the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator said ",12372,12472
deepset/xlm-roberta-large-squad2,17359,1,2,What date is proposed for the next meeting?,the week after,-0.9919919967651367,12413,12427,"'s the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator sai",12370,12470
deepset/xlm-roberta-large-squad2,17359,1,3,What date is proposed for the next meeting?,week after next,-1.586073398590088,12417,12432,"he the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator said ""Y",12374,12474
deepset/xlm-roberta-large-squad2,17359,1,4,What date is proposed for the next meeting?,the week,-2.3252222537994385,12413,12421,"hen's the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator ",12367,12467
deepset/xlm-roberta-large-squad2,17359,2,0,What is the date of the next meeting?,the week after next,3.879136800765991,12413,12432," the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator said ",12372,12472
deepset/xlm-roberta-large-squad2,17359,2,1,What is the date of the next meeting?,no_answer,3.6117823123931885,0,0,,0,0
deepset/xlm-roberta-large-squad2,17359,2,2,What is the date of the next meeting?,week after next,2.0612335205078125,12417,12432,"he the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator said ""Y",12374,12474
deepset/xlm-roberta-large-squad2,17359,2,3,What is the date of the next meeting?,the week after,1.4479382038116455,12413,12427,"'s the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator sai",12370,12470
deepset/xlm-roberta-large-squad2,17359,2,4,What is the date of the next meeting?,the week,0.17807841300964355,12413,12421,"hen's the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator ",12367,12467
deepset/xlm-roberta-large-squad2,17359,3,0,What date did the operator propose for the next meeting?,no_answer,5.015097141265869,0,0,,0,0
deepset/xlm-roberta-large-squad2,17359,3,1,What date did the operator propose for the next meeting?,the week after next,0.894268274307251,12413,12432," the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator said ",12372,12472
deepset/xlm-roberta-large-squad2,17359,3,2,What date did the operator propose for the next meeting?,the week after,-0.29438304901123047,12413,12427,"'s the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator sai",12370,12470
deepset/xlm-roberta-large-squad2,17359,3,3,What date did the operator propose for the next meeting?,the week,-0.6423301696777344,12413,12421,"hen's the the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator ",12367,12467
deepset/xlm-roberta-large-squad2,17359,3,4,What date did the operator propose for the next meeting?,week after next,-0.7480640411376953,12417,12432,"he the meeting. Is it still monthly. So the week after next?""
customer said ""Yeah.""
operator said ""Y",12374,12474
deepset/xlm-roberta-large-squad2,18254,0,0,What date is set for the next meeting?,no_answer,6.549885272979736,0,0,,0,0
deepset/xlm-roberta-large-squad2,18254,0,1,What date is set for the next meeting?,"trauman and we will cover with the Alleyvn gentle. Yes that's right.""
operator said ""Okay.""
customer said ""For good to continue.""
operator said ""That's okay. Because that's one of. Oh no. Yeah no that's fine now. That's good to know because umm one of the things that we've been sort of talking about his skin tears and I'm the way of treating them. And I think the new ISTAP advisory panel is sort of saying that we clean it with saline and then put on something like just Alleyvn gentle border. So it's not going to cause any more damage to the skin, you know that fragile skin.""
customer said ""Yeah because we will, we would take it take it out. It will cause more damage than Alleyvn.""
operator said ""Yeah and its so nice. Its so good to hear you saying that because I've been talking to some people and they've been using all sorts of things and I think oh no. Those poor patients. they all know""
customer said ""And I said that it is one the best thing for me, skin breaks, skin flaps.""
operator said ""Aww absolutely. Well listen Minimal",-5.210837364196777,3049,4091,"trauman and we will cover with the Alleyvn gentle. Yes that's right.""
operator said ""Okay.""
customer said ""For good to continue.""
operator said ""That's okay. Because that's one of. Oh no. Yeah no that's fine now. That's good to know because umm one of the things that we've been sort of talking about his skin tears and I'm the way of treating them. And I think the new ISTAP advisory panel is sort of saying that we clean it with saline and then put on something like just Alleyvn gentle border. So it's not going to cause any more damage to the skin, you know that fragile skin.""
customer said ""Yeah because we will, we would take it take it out. It will cause more damage than Alleyvn.""
operator said ""Yeah and its so nice. Its so good to hear you saying that because I've been talking to some people and they've been using all sorts of things and I think oh no. Those poor patients. they all know""
customer said ""And I said that it is one the best thing for me, skin breaks, skin flaps.""
operator said ""Aww absolutely. Well listen Minimal",3049,4091
deepset/xlm-roberta-large-squad2,18254,0,2,What date is set for the next meeting?,Minimal,-5.220628261566162,4083,4090,"ps.""
operator said ""Aww absolutely. Well listen Minimal, thank you.""
customer said ""If you will leav",4036,4136
deepset/xlm-roberta-large-squad2,18254,0,3,What date is set for the next meeting?,trau,-6.061405658721924,3049,3053,. I am using on the skin tear. We will use the Atrauman and we will cover with the Alleyvn gentle. Y,3001,3101
deepset/xlm-roberta-large-squad2,18254,0,4,What date is set for the next meeting?,trauman,-7.054644584655762,3049,3056, I am using on the skin tear. We will use the Atrauman and we will cover with the Alleyvn gentle. Ye,3002,3102
deepset/xlm-roberta-large-squad2,18254,1,0,What date is proposed for the next meeting?,no_answer,8.188618659973145,0,0,,0,0
deepset/xlm-roberta-large-squad2,18254,1,1,What date is proposed for the next meeting?,Minimal,-5.503124237060547,4083,4090,"ps.""
operator said ""Aww absolutely. Well listen Minimal, thank you.""
customer said ""If you will leav",4036,4136
deepset/xlm-roberta-large-squad2,18254,1,2,What date is proposed for the next meeting?,"trauman and we will cover with the Alleyvn gentle. Yes that's right.""
operator said ""Okay.""
customer said ""For good to continue.""
operator said ""That's okay. Because that's one of. Oh no. Yeah no that's fine now. That's good to know because umm one of the things that we've been sort of talking about his skin tears and I'm the way of treating them. And I think the new ISTAP advisory panel is sort of saying that we clean it with saline and then put on something like just Alleyvn gentle border. So it's not going to cause any more damage to the skin, you know that fragile skin.""
customer said ""Yeah because we will, we would take it take it out. It will cause more damage than Alleyvn.""
operator said ""Yeah and its so nice. Its so good to hear you saying that because I've been talking to some people and they've been using all sorts of things and I think oh no. Those poor patients. they all know""
customer said ""And I said that it is one the best thing for me, skin breaks, skin flaps.""
operator said ""Aww absolutely. Well listen Minimal",-6.287525177001953,3049,4091,"trauman and we will cover with the Alleyvn gentle. Yes that's right.""
operator said ""Okay.""
customer said ""For good to continue.""
operator said ""That's okay. Because that's one of. Oh no. Yeah no that's fine now. That's good to know because umm one of the things that we've been sort of talking about his skin tears and I'm the way of treating them. And I think the new ISTAP advisory panel is sort of saying that we clean it with saline and then put on something like just Alleyvn gentle border. So it's not going to cause any more damage to the skin, you know that fragile skin.""
customer said ""Yeah because we will, we would take it take it out. It will cause more damage than Alleyvn.""
operator said ""Yeah and its so nice. Its so good to hear you saying that because I've been talking to some people and they've been using all sorts of things and I think oh no. Those poor patients. they all know""
customer said ""And I said that it is one the best thing for me, skin breaks, skin flaps.""
operator said ""Aww absolutely. Well listen Minimal",3049,4091
deepset/xlm-roberta-large-squad2,18254,1,3,What date is proposed for the next meeting?,listen Minimal,-7.672013282775879,4076,4090,"flaps.""
operator said ""Aww absolutely. Well listen Minimal, thank you.""
customer said ""If you will l",4033,4133
deepset/xlm-roberta-large-squad2,18254,1,4,What date is proposed for the next meeting?,trau,-8.083794593811035,3049,3053,. I am using on the skin tear. We will use the Atrauman and we will cover with the Alleyvn gentle. Y,3001,3101
deepset/xlm-roberta-large-squad2,18254,2,0,What is the date of the next meeting?,no_answer,6.695652484893799,0,0,,0,0
deepset/xlm-roberta-large-squad2,18254,2,1,What is the date of the next meeting?,"trauman and we will cover with the Alleyvn gentle. Yes that's right.""
operator said ""Okay.""
customer said ""For good to continue.""
operator said ""That's okay. Because that's one of. Oh no. Yeah no that's fine now. That's good to know because umm one of the things that we've been sort of talking about his skin tears and I'm the way of treating them. And I think the new ISTAP advisory panel is sort of saying that we clean it with saline and then put on something like just Alleyvn gentle border. So it's not going to cause any more damage to the skin, you know that fragile skin.""
customer said ""Yeah because we will, we would take it take it out. It will cause more damage than Alleyvn.""
operator said ""Yeah and its so nice. Its so good to hear you saying that because I've been talking to some people and they've been using all sorts of things and I think oh no. Those poor patients. they all know""
customer said ""And I said that it is one the best thing for me, skin breaks, skin flaps.""
operator said ""Aww absolutely. Well listen Minimal",-5.152349472045898,3049,4091,"trauman and we will cover with the Alleyvn gentle. Yes that's right.""
operator said ""Okay.""
customer said ""For good to continue.""
operator said ""That's okay. Because that's one of. Oh no. Yeah no that's fine now. That's good to know because umm one of the things that we've been sort of talking about his skin tears and I'm the way of treating them. And I think the new ISTAP advisory panel is sort of saying that we clean it with saline and then put on something like just Alleyvn gentle border. So it's not going to cause any more damage to the skin, you know that fragile skin.""
customer said ""Yeah because we will, we would take it take it out. It will cause more damage than Alleyvn.""
operator said ""Yeah and its so nice. Its so good to hear you saying that because I've been talking to some people and they've been using all sorts of things and I think oh no. Those poor patients. they all know""
customer said ""And I said that it is one the best thing for me, skin breaks, skin flaps.""
operator said ""Aww absolutely. Well listen Minimal",3049,4091
deepset/xlm-roberta-large-squad2,18254,2,2,What is the date of the next meeting?,Minimal,-5.231686115264893,4083,4090,"ps.""
operator said ""Aww absolutely. Well listen Minimal, thank you.""
customer said ""If you will leav",4036,4136
deepset/xlm-roberta-large-squad2,18254,2,3,What is the date of the next meeting?,trau,-5.8988494873046875,3049,3053,. I am using on the skin tear. We will use the Atrauman and we will cover with the Alleyvn gentle. Y,3001,3101
deepset/xlm-roberta-large-squad2,18254,2,4,What is the date of the next meeting?,trauman,-6.799741744995117,3049,3056, I am using on the skin tear. We will use the Atrauman and we will cover with the Alleyvn gentle. Ye,3002,3102
deepset/xlm-roberta-large-squad2,18254,3,0,What date did the operator propose for the next meeting?,no_answer,7.0924835205078125,0,0,,0,0
deepset/xlm-roberta-large-squad2,18254,3,1,What date did the operator propose for the next meeting?,Minimal,-5.389941215515137,4083,4090,"ps.""
operator said ""Aww absolutely. Well listen Minimal, thank you.""
customer said ""If you will leav",4036,4136
deepset/xlm-roberta-large-squad2,18254,3,2,What date did the operator propose for the next meeting?,"trauman and we will cover with the Alleyvn gentle. Yes that's right.""
operator said ""Okay.""
customer said ""For good to continue.""
operator said ""That's okay. Because that's one of. Oh no. Yeah no that's fine now. That's good to know because umm one of the things that we've been sort of talking about his skin tears and I'm the way of treating them. And I think the new ISTAP advisory panel is sort of saying that we clean it with saline and then put on something like just Alleyvn gentle border. So it's not going to cause any more damage to the skin, you know that fragile skin.""
customer said ""Yeah because we will, we would take it take it out. It will cause more damage than Alleyvn.""
operator said ""Yeah and its so nice. Its so good to hear you saying that because I've been talking to some people and they've been using all sorts of things and I think oh no. Those poor patients. they all know""
customer said ""And I said that it is one the best thing for me, skin breaks, skin flaps.""
operator said ""Aww absolutely. Well listen Minimal",-5.581885814666748,3049,4091,"trauman and we will cover with the Alleyvn gentle. Yes that's right.""
operator said ""Okay.""
customer said ""For good to continue.""
operator said ""That's okay. Because that's one of. Oh no. Yeah no that's fine now. That's good to know because umm one of the things that we've been sort of talking about his skin tears and I'm the way of treating them. And I think the new ISTAP advisory panel is sort of saying that we clean it with saline and then put on something like just Alleyvn gentle border. So it's not going to cause any more damage to the skin, you know that fragile skin.""
customer said ""Yeah because we will, we would take it take it out. It will cause more damage than Alleyvn.""
operator said ""Yeah and its so nice. Its so good to hear you saying that because I've been talking to some people and they've been using all sorts of things and I think oh no. Those poor patients. they all know""
customer said ""And I said that it is one the best thing for me, skin breaks, skin flaps.""
operator said ""Aww absolutely. Well listen Minimal",3049,4091
deepset/xlm-roberta-large-squad2,18254,3,3,What date did the operator propose for the next meeting?,trau,-6.952816963195801,3049,3053,. I am using on the skin tear. We will use the Atrauman and we will cover with the Alleyvn gentle. Y,3001,3101
deepset/xlm-roberta-large-squad2,18254,3,4,What date did the operator propose for the next meeting?,listen Minimal,-7.54039192199707,4076,4090,"flaps.""
operator said ""Aww absolutely. Well listen Minimal, thank you.""
customer said ""If you will l",4033,4133
deepset/xlm-roberta-large-squad2,18255,0,0,What date is set for the next meeting?,no_answer,6.181967735290527,0,0,,0,0
deepset/xlm-roberta-large-squad2,18255,0,1,What date is set for the next meeting?,Sometimes we are not using them for seven days,-10.08238410949707,1876,1922," of thing?""
customer said ""Sometimes we are not using them for seven days just Because the wounds ar",1849,1949
deepset/xlm-roberta-large-squad2,18255,0,2,What date is set for the next meeting?,Sometimes we are not using them for seven days just Because the wounds are quite. They require earlier so they're not really lasting the seven days,-10.341748237609863,1876,2023,"""Sometimes we are not using them for seven days just Because the wounds are quite. They require earlier so they're not really lasting the seven days",1875,2023
deepset/xlm-roberta-large-squad2,18255,0,3,What date is set for the next meeting?,"Leg wounds generally Yes yeah yeah so sore or traumatic wounds generally I've only been in nursing since April so I'm just going off what I have seen. So we have abdominal wounds as well but yeah that's coming.""
operator said ""OK and when you have been using Allevyn on the wound are you sort of happy with the performance? They stick on. Lasting sort of seven days that kind of thing?""
customer said ""Sometimes we are not using them for seven days",-10.37274169921875,1474,1922,"Leg wounds generally Yes yeah yeah so sore or traumatic wounds generally I've only been in nursing since April so I'm just going off what I have seen. So we have abdominal wounds as well but yeah that's coming.""
operator said ""OK and when you have been using Allevyn on the wound are you sort of happy with the performance? They stick on. Lasting sort of seven days that kind of thing?""
customer said ""Sometimes we are not using them for seven days",1474,1922
deepset/xlm-roberta-large-squad2,18255,0,4,What date is set for the next meeting?,Sometimes we are not using them for seven days just Because the wounds are quite. They require earlier so they're not really lasting the seven days. But some people do tend to have a skin reaction to Allevyn,-10.399540901184082,1876,2083,"""Sometimes we are not using them for seven days just Because the wounds are quite. They require earlier so they're not really lasting the seven days. But some people do tend to have a skin reaction to Allevyn",1875,2083
deepset/xlm-roberta-large-squad2,18255,1,0,What date is proposed for the next meeting?,no_answer,6.450314521789551,0,0,,0,0
deepset/xlm-roberta-large-squad2,18255,1,1,What date is proposed for the next meeting?,ders patients,-11.325605392456055,2629,2642," patients?""
customer said ""If I am seeing elders patients I'm going to go with a gentle border simpl",2585,2685
deepset/xlm-roberta-large-squad2,18255,1,2,What date is proposed for the next meeting?,seven days,-11.374655723571777,3365,3375,need it. Well that having to change more than seven days and they should be lasting up to if that's ,3320,3420
deepset/xlm-roberta-large-squad2,18255,1,3,What date is proposed for the next meeting?,ders,-11.519948959350586,2629,2633,"erly patients?""
customer said ""If I am seeing elders patients I'm going to go with a gentle border s",2581,2681
deepset/xlm-roberta-large-squad2,18255,1,4,What date is proposed for the next meeting?,Sometimes we are not using them for seven days,-11.550579071044922,1876,1922," of thing?""
customer said ""Sometimes we are not using them for seven days just Because the wounds ar",1849,1949
deepset/xlm-roberta-large-squad2,18255,2,0,What is the date of the next meeting?,no_answer,6.182197570800781,0,0,,0,0
deepset/xlm-roberta-large-squad2,18255,2,1,What is the date of the next meeting?,Sometimes we are not using them for seven days,-9.318671226501465,1876,1922," of thing?""
customer said ""Sometimes we are not using them for seven days just Because the wounds ar",1849,1949
deepset/xlm-roberta-large-squad2,18255,2,2,What is the date of the next meeting?,Sometimes we are not using them for seven days just Because the wounds are quite. They require earlier so they're not really lasting the seven days,-9.561234474182129,1876,2023,"""Sometimes we are not using them for seven days just Because the wounds are quite. They require earlier so they're not really lasting the seven days",1875,2023
deepset/xlm-roberta-large-squad2,18255,2,3,What is the date of the next meeting?,"Leg wounds generally Yes yeah yeah so sore or traumatic wounds generally I've only been in nursing since April so I'm just going off what I have seen. So we have abdominal wounds as well but yeah that's coming.""
operator said ""OK and when you have been using Allevyn on the wound are you sort of happy with the performance? They stick on. Lasting sort of seven days that kind of thing?""
customer said ""Sometimes we are not using them for seven days",-9.613100051879883,1474,1922,"Leg wounds generally Yes yeah yeah so sore or traumatic wounds generally I've only been in nursing since April so I'm just going off what I have seen. So we have abdominal wounds as well but yeah that's coming.""
operator said ""OK and when you have been using Allevyn on the wound are you sort of happy with the performance? They stick on. Lasting sort of seven days that kind of thing?""
customer said ""Sometimes we are not using them for seven days",1474,1922
